,0
421,4.4279518760416284e-05
422,4.330861772193754e-05
423,4.28978138304626e-05
424,4.399144886555843e-05
425,4.346403582526134e-05
426,4.352200989105092e-05
427,4.400639848512482e-05
428,4.3611997903498475e-05
429,4.3929454202388176e-05
430,4.359172857785854e-05
431,4.344415073352959e-05
432,4.393589246680997e-05
433,4.4665352983707795e-05
434,4.363586120058508e-05
435,4.363457162684579e-05
436,4.3512256253391546e-05
437,4.3871650745840224e-05
438,4.389291006487641e-05
439,4.350496243564061e-05
440,4.316947562926023e-05
441,4.39492076413513e-05
442,4.4172388477890146e-05
443,4.445189532421303e-05
444,4.4213200402921666e-05
445,4.375901116879797e-05
446,4.339200658330432e-05
447,4.357373987947462e-05
448,4.391556357189284e-05
449,4.387109007063882e-05
450,4.242021971715078e-05
451,4.4557321044461185e-05
452,4.379881460784491e-05
453,4.369825306184546e-05
454,4.353544008248753e-05
455,4.392021558950141e-05
456,4.415839544348851e-05
457,4.353217437274436e-05
458,4.299797421662029e-05
459,4.319345961683093e-05
460,4.283009024289226e-05
461,4.3867930900832464e-05
462,4.346402803647438e-05
463,4.3124995029465163e-05
464,4.2670038779054684e-05
465,4.343117931415915e-05
466,4.269636023526475e-05
467,4.231359756953253e-05
468,4.345500335213343e-05
469,4.304758270635193e-05
470,4.30105635584781e-05
471,4.341255762405358e-05
472,4.4204788259367324e-05
473,4.361961157903502e-05
474,4.350649493380538e-05
475,4.312192473502677e-05
476,4.3235043870543336e-05
477,4.302061659517617e-05
478,4.31456019689535e-05
479,4.301181049154869e-05
480,4.3072965566294424e-05
481,4.394868638060034e-05
482,4.357303191658222e-05
483,4.3096955428676925e-05
484,4.359555628651769e-05
485,4.338254512119143e-05
486,4.3179447589830306e-05
487,4.3418488105599243e-05
488,4.265771619944761e-05
489,4.296028182107652e-05
490,4.3309701184622065e-05
491,4.3437982543177235e-05
492,4.366818534277341e-05
493,4.273207072572305e-05
494,4.337605051692614e-05
495,4.3385841049196005e-05
496,4.351218606191571e-05
497,4.324104300747454e-05
498,4.303930625820288e-05
499,4.309079353338106e-05
