,0
442,4.7070318794022344e-05
443,4.761958041043841e-05
444,4.787205370745995e-05
445,4.813239051553347e-05
446,4.8833122029063474e-05
447,4.803725035858763e-05
448,4.727997393736089e-05
449,4.914452470468949e-05
450,4.7837104769646134e-05
451,4.658858963992908e-05
452,4.730612136268397e-05
453,4.7205360641056704e-05
454,4.7268136458844674e-05
455,4.8109054464032124e-05
456,4.685628256117827e-05
457,4.817459833975843e-05
458,4.661591849610825e-05
459,4.7251493468902987e-05
460,4.861106915157637e-05
461,4.7629420847633354e-05
462,4.802110029337876e-05
463,4.767879983847766e-05
464,4.6483989334879166e-05
465,4.789930405141846e-05
466,4.669037481151669e-05
467,4.7639450469026714e-05
468,4.709457816737298e-05
469,4.688477416527513e-05
470,4.760005062537004e-05
471,4.70740882514921e-05
472,4.7567657983179105e-05
473,4.64501500619907e-05
474,4.624163677831875e-05
475,4.5784400717254335e-05
476,4.700794460479259e-05
477,4.722012193818089e-05
478,4.6465523881479955e-05
479,4.71326285291869e-05
480,4.699882656532982e-05
481,4.701916757471197e-05
482,4.701604087360271e-05
483,4.73635543977527e-05
484,4.7916837183163024e-05
485,4.709860955866982e-05
486,4.7284669529970694e-05
487,4.628319759232513e-05
488,4.720691271233119e-05
489,4.74862115908412e-05
490,4.692457207720762e-05
491,4.719345052030697e-05
492,4.583399346471305e-05
493,4.631219413925008e-05
494,4.591375680101763e-05
495,4.6187253751806016e-05
496,4.696531821636202e-05
497,4.6874458690517825e-05
498,4.550424578697038e-05
499,4.7941072097910765e-05
